months_as_customer,age,policy_number,policy_deductable,policy_annual_premium,insured_zip,capital-gains,capital-loss,number_of_vehicles_involved,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_year,auto_make_Accura,auto_make_Audi,auto_make_BMW,auto_make_Chevrolet,auto_make_Dodge,auto_make_Ford,auto_make_Honda,auto_make_Jeep,auto_make_Mercedes,auto_make_Nissan,auto_make_Saab,auto_make_Suburu,auto_make_Toyota,auto_make_Volkswagen,policy_state_IL,policy_state_IN,policy_state_OH,incident_state_NC,incident_state_NY,incident_state_OH,incident_state_PA,incident_state_SC,incident_state_VA,incident_state_WV,authorities_contacted_Ambulance,authorities_contacted_Fire,authorities_contacted_Other,authorities_contacted_Police,property_damage_NO,property_damage_Undefined,property_damage_YES,police_report_available_NO,police_report_available_Unknown,police_report_available_YES,incident_severity_Major Damage,incident_severity_Minor Damage,incident_severity_Total Loss,incident_severity_Trivial Damage,incident_type_Multi-vehicle Collision,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,policy_csl_100/300,policy_csl_250/500,policy_csl_500/1000,insured_education_level_Associate,insured_education_level_College,insured_education_level_High School,insured_education_level_JD,insured_education_level_MD,insured_education_level_Masters,insured_education_level_PhD,collision_type_Front Collision,collision_type_Rear Collision,collision_type_Side Collision,collision_type_Unknown collision,insured_sex_FEMALE,insured_sex_MALE,policy_bind_year,policy_bind_month,incident_year,incident_month
156,38,231508,500,1367.99,462525,26500,0,3,0,3,55200,11040,5520,38640,1998,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,2009,9,2015,2
246,45,272910,500,1594.37,606283,0,0,1,0,3,7260,660,1320,5280,2008,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,1999,8,2015,1
178,39,305758,500,1035.99,465252,0,0,3,2,0,64680,11760,11760,41160,2010,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,2009,3,2015,1
237,43,950542,500,911.53,449979,53200,0,1,0,1,59200,0,11840,47360,1998,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,2009,4,2015,2
127,34,291544,500,1319.97,604681,73700,0,1,1,3,4700,470,940,3290,1998,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,2006,8,2015,1
1,33,388616,2000,1391.63,466390,61200,0,1,0,3,69400,6940,6940,55520,2000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,1995,12,2015,2
5,21,577992,500,915.41,612316,0,0,1,0,0,40500,4050,4050,32400,1998,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,2002,11,2015,2
64,28,342830,1000,1468.82,474731,56800,-51800,3,2,1,60000,5000,10000,45000,1997,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,1991,11,2015,2
142,30,491170,500,1412.76,603260,66400,-63700,1,2,3,67320,11220,11220,44880,1996,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,1998,1,2015,1
97,27,175553,500,1588.26,434370,56700,-49300,3,2,1,75690,8410,8410,58870,2014,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,2002,4,2015,1
121,31,439341,1000,1140.91,478388,51300,0,3,1,2,64300,6430,6430,51440,2002,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,1991,7,2015,2
225,43,221186,1000,1517.54,617883,0,-20900,3,2,0,64400,6440,6440,51520,2011,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,2004,8,2015,1
425,53,868031,2000,912.29,464808,42900,-39100,3,1,2,97080,16180,16180,64720,2005,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,1990,6,2015,1
285,44,844117,2000,1144.3,609458,52600,0,1,1,0,5500,500,500,4500,2010,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,1991,8,2015,2
192,38,744557,1000,1281.43,432405,65100,-50300,3,0,2,30700,3070,6140,21490,2010,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,2011,2,2015,1
285,48,159536,2000,1101.85,457875,46100,0,1,1,2,33480,3720,3720,26040,2012,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,2013,2,2015,2
98,26,727109,2000,1082.1,477268,0,-30900,2,0,1,65430,14540,7270,43620,2001,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,2001,2,2015,2
175,36,155604,500,1185.44,437580,44900,-52500,3,2,1,42680,3880,7760,31040,2006,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,1992,3,2015,1
259,45,608443,2000,1175.07,457121,30100,0,1,1,1,87780,7980,7980,71820,2011,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,2006,12,2015,1
140,36,117862,2000,979.26,436364,0,-67000,4,0,2,72800,14560,14560,43680,1998,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,2000,7,2015,3
231,37,991553,500,920.81,467654,0,0,1,2,0,71190,0,7910,63280,1997,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1991,12,2015,2
186,38,727443,500,922.85,471148,70300,-70900,1,1,1,3600,400,400,2800,1999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,2013,7,2015,2
229,41,378587,2000,1107.59,468202,65400,0,1,1,3,62640,10440,10440,41760,2009,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,1998,12,2015,1
180,36,420948,500,1272.46,456959,0,0,3,2,1,69630,12660,6330,50640,1998,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2015,1,2015,2
188,33,457188,1000,1340.24,447274,0,-68800,3,1,0,76010,13820,6910,55280,1995,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,1994,4,2015,2
214,40,118236,1000,1648.0,608405,57700,-43500,1,1,0,44220,8040,4020,32160,2000,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,2000,8,2015,2
178,38,987524,500,1381.14,472253,0,0,3,0,3,57200,5200,10400,41600,2011,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,2014,11,2015,2
55,35,490596,500,1198.44,438923,0,0,1,0,3,3080,560,560,1960,1998,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,2011,2,2015,1
90,31,524215,2000,951.27,607131,42100,0,1,1,0,75790,13780,6890,55120,2007,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,1990,6,2015,1
